  0%|                                                                                                                                                                                     | 0/6468 [00:00<?, ?it/s]Casting fp32 inputs back to torch.bfloat16 for flash-attn compatibility.
                                                                                                                                                                                                                   
{'loss': 7.2962, 'grad_norm': 225.7823944091797, 'learning_rate': 5e-05, 'epoch': 0.0}
{'loss': 1.2717, 'grad_norm': 11.322516441345215, 'learning_rate': 2.76669758812616e-05, 'epoch': 0.45}
{'loss': 0.573, 'grad_norm': 8.561583518981934, 'learning_rate': 2.7659245516388375e-05, 'epoch': 0.45}
{'loss': 1.0321, 'grad_norm': 11.83298110961914, 'learning_rate': 2.7651515151515152e-05, 'epoch': 0.45}
{'loss': 0.4073, 'grad_norm': 7.357242107391357, 'learning_rate': 2.7643784786641928e-05, 'epoch': 0.45}
{'loss': 1.2697, 'grad_norm': 10.32393741607666, 'learning_rate': 2.7636054421768708e-05, 'epoch': 0.45}
{'loss': 1.5811, 'grad_norm': 6.465025424957275, 'learning_rate': 2.7628324056895488e-05, 'epoch': 0.45}
{'loss': 1.1313, 'grad_norm': 11.464801788330078, 'learning_rate': 2.7620593692022268e-05, 'epoch': 0.45}
{'loss': 0.5909, 'grad_norm': 9.019332885742188, 'learning_rate': 2.761286332714904e-05, 'epoch': 0.45}
{'loss': 1.4693, 'grad_norm': 13.026341438293457, 'learning_rate': 2.760513296227582e-05, 'epoch': 0.45}
{'loss': 1.1469, 'grad_norm': 15.791695594787598, 'learning_rate': 2.75974025974026e-05, 'epoch': 0.45}
{'loss': 1.1751, 'grad_norm': 10.493795394897461, 'learning_rate': 2.758967223252938e-05, 'epoch': 0.45}
{'loss': 1.3721, 'grad_norm': 7.3788275718688965, 'learning_rate': 2.7581941867656153e-05, 'epoch': 0.45}
{'loss': 0.9408, 'grad_norm': 9.9147310256958, 'learning_rate': 2.7574211502782933e-05, 'epoch': 0.45}
{'loss': 1.2007, 'grad_norm': 9.783860206604004, 'learning_rate': 2.7566481137909712e-05, 'epoch': 0.45}
{'loss': 1.1534, 'grad_norm': 8.570244789123535, 'learning_rate': 2.755875077303649e-05, 'epoch': 0.45}
{'loss': 1.5668, 'grad_norm': 14.187422752380371, 'learning_rate': 2.7551020408163265e-05, 'epoch': 0.45}
{'loss': 1.3314, 'grad_norm': 9.077181816101074, 'learning_rate': 2.754329004329004e-05, 'epoch': 0.45}
{'loss': 1.0298, 'grad_norm': 14.350587844848633, 'learning_rate': 2.753555967841682e-05, 'epoch': 0.45}
{'loss': 1.6388, 'grad_norm': 8.935686111450195, 'learning_rate': 2.75278293135436e-05, 'epoch': 0.45}
{'loss': 1.0552, 'grad_norm': 6.928005695343018, 'learning_rate': 2.752009894867038e-05, 'epoch': 0.45}
{'loss': 1.6702, 'grad_norm': 9.397539138793945, 'learning_rate': 2.7512368583797154e-05, 'epoch': 0.45}
{'loss': 0.7341, 'grad_norm': 10.132888793945312, 'learning_rate': 2.7504638218923934e-05, 'epoch': 0.45}
{'loss': 0.7909, 'grad_norm': 8.372995376586914, 'learning_rate': 2.7496907854050714e-05, 'epoch': 0.45}
{'loss': 1.2681, 'grad_norm': 8.45817756652832, 'learning_rate': 2.7489177489177493e-05, 'epoch': 0.45}
{'loss': 1.4893, 'grad_norm': 18.193082809448242, 'learning_rate': 2.7481447124304266e-05, 'epoch': 0.45}
{'loss': 1.275, 'grad_norm': 9.928924560546875, 'learning_rate': 2.7473716759431046e-05, 'epoch': 0.45}
{'loss': 1.3127, 'grad_norm': 9.932004928588867, 'learning_rate': 2.7465986394557826e-05, 'epoch': 0.45}
{'loss': 1.3908, 'grad_norm': 12.348173141479492, 'learning_rate': 2.7458256029684602e-05, 'epoch': 0.45}
{'loss': 0.941, 'grad_norm': 9.815367698669434, 'learning_rate': 2.7450525664811382e-05, 'epoch': 0.45}
{'loss': 1.1317, 'grad_norm': 16.59169578552246, 'learning_rate': 2.7442795299938155e-05, 'epoch': 0.45}
{'loss': 1.0993, 'grad_norm': 7.554881572723389, 'learning_rate': 2.7435064935064935e-05, 'epoch': 0.45}
{'loss': 1.513, 'grad_norm': 7.020991802215576, 'learning_rate': 2.7427334570191715e-05, 'epoch': 0.45}
{'loss': 1.1743, 'grad_norm': 10.988627433776855, 'learning_rate': 2.7419604205318494e-05, 'epoch': 0.45}
{'loss': 0.5472, 'grad_norm': 11.401586532592773, 'learning_rate': 2.7411873840445267e-05, 'epoch': 0.45}
{'loss': 1.735, 'grad_norm': 9.606274604797363, 'learning_rate': 2.7404143475572047e-05, 'epoch': 0.45}
{'loss': 0.9879, 'grad_norm': 8.808762550354004, 'learning_rate': 2.7396413110698827e-05, 'epoch': 0.45}
{'loss': 1.4199, 'grad_norm': 6.619283199310303, 'learning_rate': 2.7388682745825607e-05, 'epoch': 0.45}
{'loss': 1.3324, 'grad_norm': 9.429964065551758, 'learning_rate': 2.7380952380952383e-05, 'epoch': 0.45}
{'loss': 0.5342, 'grad_norm': 8.217744827270508, 'learning_rate': 2.737322201607916e-05, 'epoch': 0.45}
{'loss': 1.3734, 'grad_norm': 5.963251113891602, 'learning_rate': 2.736549165120594e-05, 'epoch': 0.45}
{'loss': 1.2846, 'grad_norm': 13.587738990783691, 'learning_rate': 2.7357761286332716e-05, 'epoch': 0.45}
{'loss': 1.1649, 'grad_norm': 10.943589210510254, 'learning_rate': 2.7350030921459496e-05, 'epoch': 0.45}
{'loss': 1.1456, 'grad_norm': 9.148902893066406, 'learning_rate': 2.734230055658627e-05, 'epoch': 0.45}
{'loss': 1.3752, 'grad_norm': 9.480937957763672, 'learning_rate': 2.733457019171305e-05, 'epoch': 0.45}
{'loss': 1.5523, 'grad_norm': 9.232244491577148, 'learning_rate': 2.7326839826839828e-05, 'epoch': 0.45}
{'loss': 1.3178, 'grad_norm': 8.595041275024414, 'learning_rate': 2.7319109461966608e-05, 'epoch': 0.45}
{'loss': 0.9134, 'grad_norm': 9.334426879882812, 'learning_rate': 2.731137909709338e-05, 'epoch': 0.45}
{'loss': 1.1046, 'grad_norm': 9.911029815673828, 'learning_rate': 2.730364873222016e-05, 'epoch': 0.45}
{'loss': 1.3257, 'grad_norm': 7.46760892868042, 'learning_rate': 2.729591836734694e-05, 'epoch': 0.45}
{'loss': 0.4806, 'grad_norm': 9.691332817077637, 'learning_rate': 2.728818800247372e-05, 'epoch': 0.45}
{'loss': 1.3992, 'grad_norm': 7.646304607391357, 'learning_rate': 2.7280457637600497e-05, 'epoch': 0.45}
{'loss': 0.9004, 'grad_norm': 8.159534454345703, 'learning_rate': 2.7272727272727273e-05, 'epoch': 0.45}
{'loss': 1.1408, 'grad_norm': 6.699913501739502, 'learning_rate': 2.7264996907854053e-05, 'epoch': 0.45}
{'loss': 1.3112, 'grad_norm': 10.15776538848877, 'learning_rate': 2.725726654298083e-05, 'epoch': 0.46}
{'loss': 1.702, 'grad_norm': 7.1545844078063965, 'learning_rate': 2.724953617810761e-05, 'epoch': 0.46}
{'loss': 1.214, 'grad_norm': 11.229321479797363, 'learning_rate': 2.7241805813234382e-05, 'epoch': 0.46}
{'loss': 1.0173, 'grad_norm': 8.470829963684082, 'learning_rate': 2.7234075448361162e-05, 'epoch': 0.46}
{'loss': 0.7798, 'grad_norm': 9.230805397033691, 'learning_rate': 2.722634508348794e-05, 'epoch': 0.46}
{'loss': 1.1707, 'grad_norm': 11.979188919067383, 'learning_rate': 2.721861471861472e-05, 'epoch': 0.46}
{'loss': 1.2139, 'grad_norm': 6.030468463897705, 'learning_rate': 2.72108843537415e-05, 'epoch': 0.46}
{'loss': 1.1767, 'grad_norm': 6.77279806137085, 'learning_rate': 2.7203153988868274e-05, 'epoch': 0.46}
{'loss': 1.0603, 'grad_norm': 10.470271110534668, 'learning_rate': 2.7195423623995054e-05, 'epoch': 0.46}
{'loss': 1.6671, 'grad_norm': 7.997810363769531, 'learning_rate': 2.7187693259121834e-05, 'epoch': 0.46}
{'loss': 1.2548, 'grad_norm': 9.765426635742188, 'learning_rate': 2.717996289424861e-05, 'epoch': 0.46}
{'loss': 1.2508, 'grad_norm': 8.54765796661377, 'learning_rate': 2.7172232529375387e-05, 'epoch': 0.46}
{'loss': 1.3615, 'grad_norm': 10.747371673583984, 'learning_rate': 2.7164502164502163e-05, 'epoch': 0.46}
{'loss': 1.0441, 'grad_norm': 11.52481746673584, 'learning_rate': 2.7156771799628943e-05, 'epoch': 0.46}
{'loss': 1.2138, 'grad_norm': 8.048452377319336, 'learning_rate': 2.7149041434755723e-05, 'epoch': 0.46}
{'loss': 0.863, 'grad_norm': 8.42068862915039, 'learning_rate': 2.7141311069882502e-05, 'epoch': 0.46}
{'loss': 1.2649, 'grad_norm': 12.30601692199707, 'learning_rate': 2.7133580705009275e-05, 'epoch': 0.46}
{'loss': 0.6702, 'grad_norm': 10.408673286437988, 'learning_rate': 2.7125850340136055e-05, 'epoch': 0.46}
{'loss': 1.5932, 'grad_norm': 8.751145362854004, 'learning_rate': 2.7118119975262835e-05, 'epoch': 0.46}
{'loss': 1.0984, 'grad_norm': 9.866652488708496, 'learning_rate': 2.7110389610389615e-05, 'epoch': 0.46}
{'loss': 0.914, 'grad_norm': 10.3377046585083, 'learning_rate': 2.7102659245516388e-05, 'epoch': 0.46}
{'loss': 0.8199, 'grad_norm': 9.529984474182129, 'learning_rate': 2.7094928880643167e-05, 'epoch': 0.46}
{'loss': 1.3041, 'grad_norm': 10.055349349975586, 'learning_rate': 2.7087198515769947e-05, 'epoch': 0.46}
{'loss': 1.8467, 'grad_norm': 10.095858573913574, 'learning_rate': 2.7079468150896724e-05, 'epoch': 0.46}
{'loss': 0.8797, 'grad_norm': 10.653632164001465, 'learning_rate': 2.70717377860235e-05, 'epoch': 0.46}
{'loss': 1.5508, 'grad_norm': 7.670621395111084, 'learning_rate': 2.7064007421150276e-05, 'epoch': 0.46}
{'loss': 1.7076, 'grad_norm': 9.310013771057129, 'learning_rate': 2.7056277056277056e-05, 'epoch': 0.46}
{'loss': 1.3233, 'grad_norm': 7.636084079742432, 'learning_rate': 2.7048546691403836e-05, 'epoch': 0.46}
{'loss': 0.926, 'grad_norm': 8.113354682922363, 'learning_rate': 2.7040816326530616e-05, 'epoch': 0.46}
{'loss': 1.2029, 'grad_norm': 7.582663536071777, 'learning_rate': 2.703308596165739e-05, 'epoch': 0.46}
{'loss': 1.355, 'grad_norm': 9.33641529083252, 'learning_rate': 2.702535559678417e-05, 'epoch': 0.46}
{'loss': 0.9149, 'grad_norm': 8.810836791992188, 'learning_rate': 2.701762523191095e-05, 'epoch': 0.46}
{'loss': 0.9791, 'grad_norm': 9.30313491821289, 'learning_rate': 2.7009894867037728e-05, 'epoch': 0.46}
{'loss': 1.1491, 'grad_norm': 10.919989585876465, 'learning_rate': 2.70021645021645e-05, 'epoch': 0.46}
{'loss': 1.1459, 'grad_norm': 9.996066093444824, 'learning_rate': 2.699443413729128e-05, 'epoch': 0.46}
{'loss': 0.8534, 'grad_norm': 9.838112831115723, 'learning_rate': 2.698670377241806e-05, 'epoch': 0.46}
{'loss': 1.4168, 'grad_norm': 8.835134506225586, 'learning_rate': 2.6978973407544837e-05, 'epoch': 0.46}
{'loss': 1.0103, 'grad_norm': 13.896406173706055, 'learning_rate': 2.6971243042671617e-05, 'epoch': 0.46}
{'loss': 1.336, 'grad_norm': 8.359603881835938, 'learning_rate': 2.696351267779839e-05, 'epoch': 0.46}
{'loss': 0.828, 'grad_norm': 9.312397956848145, 'learning_rate': 2.695578231292517e-05, 'epoch': 0.46}
{'loss': 1.5107, 'grad_norm': 7.156757354736328, 'learning_rate': 2.694805194805195e-05, 'epoch': 0.46}
{'loss': 1.1159, 'grad_norm': 13.07175064086914, 'learning_rate': 2.694032158317873e-05, 'epoch': 0.46}
{'loss': 1.4492, 'grad_norm': 8.671085357666016, 'learning_rate': 2.6932591218305502e-05, 'epoch': 0.46}
{'loss': 1.3928, 'grad_norm': 9.10688591003418, 'learning_rate': 2.6924860853432282e-05, 'epoch': 0.46}
{'loss': 1.568, 'grad_norm': 12.253643035888672, 'learning_rate': 2.6917130488559062e-05, 'epoch': 0.46}
{'loss': 0.8455, 'grad_norm': 13.98558521270752, 'learning_rate': 2.690940012368584e-05, 'epoch': 0.46}
{'loss': 1.4329, 'grad_norm': 5.6100006103515625, 'learning_rate': 2.690166975881262e-05, 'epoch': 0.46}
{'loss': 1.0959, 'grad_norm': 10.909242630004883, 'learning_rate': 2.6893939393939394e-05, 'epoch': 0.46}
{'loss': 0.9524, 'grad_norm': 8.360465049743652, 'learning_rate': 2.6886209029066174e-05, 'epoch': 0.46}
{'loss': 0.8721, 'grad_norm': 8.518562316894531, 'learning_rate': 2.687847866419295e-05, 'epoch': 0.46}
{'loss': 0.5444, 'grad_norm': 8.606423377990723, 'learning_rate': 2.687074829931973e-05, 'epoch': 0.46}
{'loss': 1.5848, 'grad_norm': 12.955678939819336, 'learning_rate': 2.6863017934446503e-05, 'epoch': 0.46}
{'loss': 1.2912, 'grad_norm': 9.576605796813965, 'learning_rate': 2.6855287569573283e-05, 'epoch': 0.46}
{'loss': 1.0121, 'grad_norm': 10.429279327392578, 'learning_rate': 2.6847557204700063e-05, 'epoch': 0.46}
{'loss': 1.0518, 'grad_norm': 6.893463134765625, 'learning_rate': 2.6839826839826843e-05, 'epoch': 0.46}
{'loss': 1.5778, 'grad_norm': 8.658818244934082, 'learning_rate': 2.6832096474953616e-05, 'epoch': 0.46}
{'loss': 1.4504, 'grad_norm': 10.435067176818848, 'learning_rate': 2.6824366110080396e-05, 'epoch': 0.46}
{'loss': 1.4645, 'grad_norm': 8.528769493103027, 'learning_rate': 2.6816635745207175e-05, 'epoch': 0.46}
{'eval_loss': 1.1816688776016235, 'eval_runtime': 26.2268, 'eval_samples_per_second': 30.846, 'eval_steps_per_second': 30.846, 'epoch': 0.46}
{'loss': 0.9216, 'grad_norm': 9.852846145629883, 'learning_rate': 2.6808905380333955e-05, 'epoch': 0.46}
{'loss': 1.5593, 'grad_norm': 11.377944946289062, 'learning_rate': 2.6801175015460735e-05, 'epoch': 0.46}
{'loss': 1.1457, 'grad_norm': 12.238478660583496, 'learning_rate': 2.6793444650587508e-05, 'epoch': 0.46}
{'loss': 1.1886, 'grad_norm': 12.159807205200195, 'learning_rate': 2.6785714285714288e-05, 'epoch': 0.46}
{'loss': 1.3567, 'grad_norm': 6.200385093688965, 'learning_rate': 2.6777983920841064e-05, 'epoch': 0.46}
{'loss': 0.7894, 'grad_norm': 8.223734855651855, 'learning_rate': 2.6770253555967844e-05, 'epoch': 0.46}
{'loss': 1.5945, 'grad_norm': 14.329422950744629, 'learning_rate': 2.6762523191094617e-05, 'epoch': 0.46}
{'loss': 0.5736, 'grad_norm': 9.379254341125488, 'learning_rate': 2.6754792826221397e-05, 'epoch': 0.47}
{'loss': 1.3768, 'grad_norm': 9.035322189331055, 'learning_rate': 2.6747062461348176e-05, 'epoch': 0.47}
{'loss': 0.9129, 'grad_norm': 8.943342208862305, 'learning_rate': 2.6739332096474956e-05, 'epoch': 0.47}
{'loss': 1.0857, 'grad_norm': 8.08535099029541, 'learning_rate': 2.6731601731601736e-05, 'epoch': 0.47}
{'loss': 0.8333, 'grad_norm': 7.678595066070557, 'learning_rate': 2.672387136672851e-05, 'epoch': 0.47}
{'loss': 1.3615, 'grad_norm': 10.089922904968262, 'learning_rate': 2.671614100185529e-05, 'epoch': 0.47}
{'loss': 1.2666, 'grad_norm': 11.238268852233887, 'learning_rate': 2.670841063698207e-05, 'epoch': 0.47}
{'loss': 1.1982, 'grad_norm': 8.87142276763916, 'learning_rate': 2.6700680272108845e-05, 'epoch': 0.47}
{'loss': 1.0165, 'grad_norm': 6.438941478729248, 'learning_rate': 2.669294990723562e-05, 'epoch': 0.47}
{'loss': 1.228, 'grad_norm': 13.071788787841797, 'learning_rate': 2.66852195423624e-05, 'epoch': 0.47}
{'loss': 0.8014, 'grad_norm': 13.140424728393555, 'learning_rate': 2.6677489177489178e-05, 'epoch': 0.47}
{'loss': 1.4476, 'grad_norm': 13.394022941589355, 'learning_rate': 2.6669758812615957e-05, 'epoch': 0.47}
{'loss': 1.2719, 'grad_norm': 11.53721809387207, 'learning_rate': 2.6662028447742737e-05, 'epoch': 0.47}
{'loss': 1.1326, 'grad_norm': 6.941215515136719, 'learning_rate': 2.665429808286951e-05, 'epoch': 0.47}
{'loss': 1.3839, 'grad_norm': 11.052467346191406, 'learning_rate': 2.664656771799629e-05, 'epoch': 0.47}
{'loss': 1.3161, 'grad_norm': 9.573311805725098, 'learning_rate': 2.663883735312307e-05, 'epoch': 0.47}
{'loss': 0.6937, 'grad_norm': 10.330650329589844, 'learning_rate': 2.663110698824985e-05, 'epoch': 0.47}
{'loss': 1.7198, 'grad_norm': 8.558183670043945, 'learning_rate': 2.6623376623376623e-05, 'epoch': 0.47}
{'loss': 1.4465, 'grad_norm': 13.69426441192627, 'learning_rate': 2.6615646258503402e-05, 'epoch': 0.47}
{'loss': 1.2133, 'grad_norm': 11.143010139465332, 'learning_rate': 2.6607915893630182e-05, 'epoch': 0.47}
{'loss': 1.1065, 'grad_norm': 8.319099426269531, 'learning_rate': 2.660018552875696e-05, 'epoch': 0.47}
{'loss': 1.2927, 'grad_norm': 10.421308517456055, 'learning_rate': 2.6592455163883735e-05, 'epoch': 0.47}
{'loss': 1.206, 'grad_norm': 9.539172172546387, 'learning_rate': 2.6584724799010515e-05, 'epoch': 0.47}
{'loss': 1.2317, 'grad_norm': 9.232756614685059, 'learning_rate': 2.657699443413729e-05, 'epoch': 0.47}
{'loss': 1.0746, 'grad_norm': 7.852560520172119, 'learning_rate': 2.656926406926407e-05, 'epoch': 0.47}
{'loss': 1.3928, 'grad_norm': 7.379416465759277, 'learning_rate': 2.656153370439085e-05, 'epoch': 0.47}
{'loss': 1.2015, 'grad_norm': 8.283596992492676, 'learning_rate': 2.6553803339517624e-05, 'epoch': 0.47}
{'loss': 0.8245, 'grad_norm': 5.940010070800781, 'learning_rate': 2.6546072974644403e-05, 'epoch': 0.47}
{'loss': 1.1641, 'grad_norm': 4.975103378295898, 'learning_rate': 2.6538342609771183e-05, 'epoch': 0.47}
{'loss': 1.3746, 'grad_norm': 6.348936080932617, 'learning_rate': 2.6530612244897963e-05, 'epoch': 0.47}
{'loss': 1.4177, 'grad_norm': 9.314342498779297, 'learning_rate': 2.6522881880024736e-05, 'epoch': 0.47}
{'loss': 1.137, 'grad_norm': 12.190671920776367, 'learning_rate': 2.6515151515151516e-05, 'epoch': 0.47}
{'loss': 1.2378, 'grad_norm': 9.374223709106445, 'learning_rate': 2.6507421150278296e-05, 'epoch': 0.47}
{'loss': 0.7828, 'grad_norm': 11.145132064819336, 'learning_rate': 2.6499690785405072e-05, 'epoch': 0.47}
{'loss': 1.5788, 'grad_norm': 7.762517929077148, 'learning_rate': 2.6491960420531852e-05, 'epoch': 0.47}
{'loss': 0.9466, 'grad_norm': 9.636820793151855, 'learning_rate': 2.6484230055658625e-05, 'epoch': 0.47}
{'loss': 0.8711, 'grad_norm': 10.0649995803833, 'learning_rate': 2.6476499690785405e-05, 'epoch': 0.47}
{'loss': 1.1652, 'grad_norm': 8.325159072875977, 'learning_rate': 2.6468769325912184e-05, 'epoch': 0.47}
{'loss': 1.8193, 'grad_norm': 6.975972652435303, 'learning_rate': 2.6461038961038964e-05, 'epoch': 0.47}
{'loss': 0.457, 'grad_norm': 10.833809852600098, 'learning_rate': 2.6453308596165737e-05, 'epoch': 0.47}
{'loss': 0.553, 'grad_norm': 10.437910079956055, 'learning_rate': 2.6445578231292517e-05, 'epoch': 0.47}
{'loss': 0.8448, 'grad_norm': 11.090198516845703, 'learning_rate': 2.6437847866419297e-05, 'epoch': 0.47}
{'loss': 1.1593, 'grad_norm': 8.323599815368652, 'learning_rate': 2.6430117501546076e-05, 'epoch': 0.47}
{'loss': 1.4283, 'grad_norm': 7.694125652313232, 'learning_rate': 2.6422387136672856e-05, 'epoch': 0.47}
{'loss': 1.2393, 'grad_norm': 10.43336009979248, 'learning_rate': 2.641465677179963e-05, 'epoch': 0.47}
{'loss': 0.8701, 'grad_norm': 7.028606414794922, 'learning_rate': 2.640692640692641e-05, 'epoch': 0.47}
{'loss': 1.2167, 'grad_norm': 11.162740707397461, 'learning_rate': 2.6399196042053185e-05, 'epoch': 0.47}
{'loss': 0.9969, 'grad_norm': 12.34765338897705, 'learning_rate': 2.6391465677179965e-05, 'epoch': 0.47}
{'loss': 0.8786, 'grad_norm': 11.702449798583984, 'learning_rate': 2.6383735312306738e-05, 'epoch': 0.47}
{'loss': 1.0872, 'grad_norm': 10.945693016052246, 'learning_rate': 2.6376004947433518e-05, 'epoch': 0.47}
{'loss': 1.3711, 'grad_norm': 6.863985538482666, 'learning_rate': 2.6368274582560298e-05, 'epoch': 0.47}
{'loss': 1.499, 'grad_norm': 9.109773635864258, 'learning_rate': 2.6360544217687078e-05, 'epoch': 0.47}
{'loss': 0.7114, 'grad_norm': 11.24096393585205, 'learning_rate': 2.6352813852813857e-05, 'epoch': 0.47}
{'loss': 1.3408, 'grad_norm': 7.446242332458496, 'learning_rate': 2.634508348794063e-05, 'epoch': 0.47}
{'loss': 1.3925, 'grad_norm': 9.11981201171875, 'learning_rate': 2.633735312306741e-05, 'epoch': 0.47}
{'loss': 1.1321, 'grad_norm': 10.373068809509277, 'learning_rate': 2.632962275819419e-05, 'epoch': 0.47}
{'loss': 1.3147, 'grad_norm': 10.590461730957031, 'learning_rate': 2.632189239332097e-05, 'epoch': 0.47}
{'loss': 1.2536, 'grad_norm': 9.592606544494629, 'learning_rate': 2.6314162028447743e-05, 'epoch': 0.47}
{'loss': 0.9587, 'grad_norm': 7.807461738586426, 'learning_rate': 2.6306431663574523e-05, 'epoch': 0.47}
{'loss': 0.9847, 'grad_norm': 6.44106912612915, 'learning_rate': 2.62987012987013e-05, 'epoch': 0.47}
{'loss': 1.5309, 'grad_norm': 9.402142524719238, 'learning_rate': 2.629097093382808e-05, 'epoch': 0.47}
{'loss': 1.1322, 'grad_norm': 8.552414894104004, 'learning_rate': 2.6283240568954852e-05, 'epoch': 0.47}
{'loss': 1.5156, 'grad_norm': 12.182229995727539, 'learning_rate': 2.627551020408163e-05, 'epoch': 0.47}
{'loss': 0.9275, 'grad_norm': 9.661905288696289, 'learning_rate': 2.626777983920841e-05, 'epoch': 0.47}
{'loss': 1.3993, 'grad_norm': 10.770042419433594, 'learning_rate': 2.626004947433519e-05, 'epoch': 0.47}
{'loss': 0.7982, 'grad_norm': 11.28667163848877, 'learning_rate': 2.625231910946197e-05, 'epoch': 0.48}
{'loss': 0.6845, 'grad_norm': 8.923471450805664, 'learning_rate': 2.6244588744588744e-05, 'epoch': 0.48}
{'loss': 1.1137, 'grad_norm': 7.156339168548584, 'learning_rate': 2.6236858379715524e-05, 'epoch': 0.48}
{'loss': 1.3045, 'grad_norm': 11.378480911254883, 'learning_rate': 2.6229128014842303e-05, 'epoch': 0.48}
{'loss': 1.1899, 'grad_norm': 9.415019989013672, 'learning_rate': 2.6221397649969083e-05, 'epoch': 0.48}
{'loss': 1.1582, 'grad_norm': 10.061240196228027, 'learning_rate': 2.6213667285095856e-05, 'epoch': 0.48}
{'loss': 0.8757, 'grad_norm': 8.683838844299316, 'learning_rate': 2.6205936920222636e-05, 'epoch': 0.48}
{'loss': 1.6128, 'grad_norm': 9.880890846252441, 'learning_rate': 2.6198206555349412e-05, 'epoch': 0.48}
{'loss': 1.1367, 'grad_norm': 8.55172061920166, 'learning_rate': 2.6190476190476192e-05, 'epoch': 0.48}
{'loss': 0.9642, 'grad_norm': 7.438911437988281, 'learning_rate': 2.6182745825602972e-05, 'epoch': 0.48}
{'loss': 1.0172, 'grad_norm': 7.743049144744873, 'learning_rate': 2.6175015460729745e-05, 'epoch': 0.48}
{'loss': 0.9448, 'grad_norm': 10.219768524169922, 'learning_rate': 2.6167285095856525e-05, 'epoch': 0.48}
{'loss': 1.2313, 'grad_norm': 8.079861640930176, 'learning_rate': 2.6159554730983305e-05, 'epoch': 0.48}
{'loss': 0.9994, 'grad_norm': 10.72442626953125, 'learning_rate': 2.6151824366110084e-05, 'epoch': 0.48}
{'loss': 1.3547, 'grad_norm': 8.841021537780762, 'learning_rate': 2.6144094001236857e-05, 'epoch': 0.48}
{'loss': 1.2652, 'grad_norm': 9.225170135498047, 'learning_rate': 2.6136363636363637e-05, 'epoch': 0.48}
{'loss': 1.3812, 'grad_norm': 9.235282897949219, 'learning_rate': 2.6128633271490417e-05, 'epoch': 0.48}
{'loss': 1.2338, 'grad_norm': 8.306381225585938, 'learning_rate': 2.6120902906617197e-05, 'epoch': 0.48}
{'loss': 1.6851, 'grad_norm': 8.156679153442383, 'learning_rate': 2.6113172541743973e-05, 'epoch': 0.48}
{'loss': 1.2891, 'grad_norm': 6.93442964553833, 'learning_rate': 2.610544217687075e-05, 'epoch': 0.48}
{'loss': 1.3891, 'grad_norm': 6.1571197509765625, 'learning_rate': 2.6097711811997526e-05, 'epoch': 0.48}
{'loss': 1.1724, 'grad_norm': 8.122005462646484, 'learning_rate': 2.6089981447124306e-05, 'epoch': 0.48}
{'loss': 1.0768, 'grad_norm': 9.978666305541992, 'learning_rate': 2.6082251082251085e-05, 'epoch': 0.48}
{'loss': 1.0789, 'grad_norm': 7.914101600646973, 'learning_rate': 2.607452071737786e-05, 'epoch': 0.48}
{'loss': 1.4745, 'grad_norm': 8.760570526123047, 'learning_rate': 2.6066790352504638e-05, 'epoch': 0.48}
{'loss': 1.1429, 'grad_norm': 8.054073333740234, 'learning_rate': 2.6059059987631418e-05, 'epoch': 0.48}
{'loss': 1.7227, 'grad_norm': 8.14345645904541, 'learning_rate': 2.6051329622758198e-05, 'epoch': 0.48}
{'loss': 1.2452, 'grad_norm': 17.138957977294922, 'learning_rate': 2.604359925788497e-05, 'epoch': 0.48}
{'loss': 1.1705, 'grad_norm': 11.327784538269043, 'learning_rate': 2.603586889301175e-05, 'epoch': 0.48}
{'loss': 1.1517, 'grad_norm': 9.64533805847168, 'learning_rate': 2.602813852813853e-05, 'epoch': 0.48}
{'loss': 1.3277, 'grad_norm': 9.258939743041992, 'learning_rate': 2.6020408163265307e-05, 'epoch': 0.48}
{'loss': 1.3949, 'grad_norm': 8.108407974243164, 'learning_rate': 2.6012677798392087e-05, 'epoch': 0.48}
{'loss': 1.6547, 'grad_norm': 9.646713256835938, 'learning_rate': 2.6004947433518863e-05, 'epoch': 0.48}
{'loss': 1.2076, 'grad_norm': 7.258713245391846, 'learning_rate': 2.599721706864564e-05, 'epoch': 0.48}
{'loss': 1.3529, 'grad_norm': 7.224648952484131, 'learning_rate': 2.598948670377242e-05, 'epoch': 0.48}
{'loss': 1.3407, 'grad_norm': 8.636826515197754, 'learning_rate': 2.59817563388992e-05, 'epoch': 0.48}
{'loss': 1.377, 'grad_norm': 11.74821949005127, 'learning_rate': 2.5974025974025972e-05, 'epoch': 0.48}
{'loss': 1.2189, 'grad_norm': 9.952506065368652, 'learning_rate': 2.5966295609152752e-05, 'epoch': 0.48}
{'loss': 1.0895, 'grad_norm': 9.687725067138672, 'learning_rate': 2.595856524427953e-05, 'epoch': 0.48}
{'loss': 1.3653, 'grad_norm': 8.950291633605957, 'learning_rate': 2.595083487940631e-05, 'epoch': 0.48}
{'loss': 0.8765, 'grad_norm': 12.241564750671387, 'learning_rate': 2.594310451453309e-05, 'epoch': 0.48}
{'loss': 1.2564, 'grad_norm': 8.669367790222168, 'learning_rate': 2.5935374149659864e-05, 'epoch': 0.48}
{'loss': 0.6179, 'grad_norm': 10.61314582824707, 'learning_rate': 2.5927643784786644e-05, 'epoch': 0.48}
{'loss': 0.7191, 'grad_norm': 11.080228805541992, 'learning_rate': 2.591991341991342e-05, 'epoch': 0.48}
